family,variant,pipeline,runs,offline_failure_rate,online_failure_rate,total_objective_mean,total_objective_std,total_objective_sem,total_objective_ci95,offline_obj_mean,offline_obj_std,offline_obj_ci95,online_cost_mean,online_cost_std,online_cost_ci95,offline_runtime_mean,offline_runtime_std,online_runtime_mean,online_runtime_std,offline_fallback_mean,offline_fallback_ci95,online_fallback_mean,online_fallback_ci95,final_fallback_mean,final_fallback_ci95
horizon_stress,long_B,CostAwareBFD+CostAwareBestFit,30,0.0,1.0,30201133.00526814,5020036.165831306,916529.0158391837,1796396.8710448,68.38647784714355,1.5346212217039947,0.5491571514308975,30201064.61879029,5020036.441053054,1796396.9695316376,0.0007408331846818327,2.747897300609183e-05,0.13133684722706676,0.006839258391762801,0.0,0.0,30.2,1.7963696724226892,30.2,1.7963696724226892
horizon_stress,long_B,FFD+BestFit,30,0.0,1.0,33001653.862884495,9552180.318352925,1743981.5445729252,3418203.827362933,179.43222240689454,9.176779251809412,3.2838682809547786,33001474.43066209,9552178.24390335,3418203.0850306866,8.350835802654426e-05,5.5549030587476885e-06,0.011256906871373455,0.0019628051721729003,0.0,0.0,33.0,3.418151950779937,33.0,3.418151950779937
horizon_stress,long_B,FFD+NextFit,30,0.0,1.0,509.0228761011959,108.76322652722135,19.857357532001135,38.92042076272222,179.43222240689454,9.176779251809412,3.2838682809547786,329.59065369430135,106.60245752624479,38.147199506105615,8.527648945649465e-05,7.941471112786007e-06,0.0008719556188831727,0.00027315356380796895,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,long_B,MILP(BFD-warm)+BestFit,30,0.0,1.0,34268301.824831106,3947402.165676485,720693.7365619185,1412559.7236613603,68.28688532395272,1.4907032999901273,0.5334413249819625,34268233.537945785,3947402.446400597,1412559.8241171937,0.010447851816813151,0.0016831381035768821,0.011838758341036737,0.0009219639066627993,0.0,0.0,34.266666666666666,1.4125427413599145,34.266666666666666,1.4125427413599145
horizon_stress,long_B,MILP(BFD-warm)+CostAwareBestFit,30,0.0,1.0,31967830.009450424,4937489.705524379,901458.1630550808,1766857.9995879584,68.28688532395272,1.4907032999901273,0.5334413249819625,31967761.7225651,4937489.729754676,1766858.0082586587,0.010406827926635743,0.0017164199688188772,0.13149395969230682,0.00489951688061715,0.0,0.0,31.966666666666665,1.7668346742928511,31.966666666666665,1.7668346742928511
horizon_stress,long_B,MILP+BalancedPrice,30,0.0,0.0,522.209996261441,17.25508366108831,3.1503328509389648,6.1746523878403705,68.28688532395272,1.4907032999901273,0.5334413249819625,453.9231109374883,17.150736971625435,6.137312404568766,0.007294917106628418,0.0017972683705343728,0.059060929048185544,0.0019449485346174987,0.0,0.0,84.0,3.601822782470264,84.0,3.601822782470264
horizon_stress,long_B,MILP+BestFit,30,0.0,1.0,34268301.824831106,3947402.165676485,720693.7365619185,1412559.7236613603,68.28688532395272,1.4907032999901273,0.5334413249819625,34268233.537945785,3947402.446400597,1412559.8241171937,0.007262420654296875,0.0017793633660391076,0.011799557025854786,0.0009844782347961925,0.0,0.0,34.266666666666666,1.4125427413599145,34.266666666666666,1.4125427413599145
horizon_stress,long_B,MILP+CostAwareBestFit,30,0.0,1.0,31967830.009450424,4937489.705524379,901458.1630550808,1766857.9995879584,68.28688532395272,1.4907032999901273,0.5334413249819625,31967761.7225651,4937489.729754676,1766858.0082586587,0.007213719685872396,0.0018061810940665215,0.1313978389215966,0.0050236204332587105,0.0,0.0,31.966666666666665,1.7668346742928511,31.966666666666665,1.7668346742928511
horizon_stress,long_B,MILP+NextFit,30,0.0,1.0,216.37976342085136,47.668824776345794,8.703096873255248,17.058069871580287,68.28688532395272,1.4907032999901273,0.5334413249819625,148.0928780968986,47.79992747083654,17.10498436828685,0.007722012201944987,0.002027722676597644,0.0006706847343593836,0.00016749463599773543,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_A,BFD+BestFit,30,0.0,0.0,466.3143664982662,16.993657557019677,3.1026031928326034,6.081102257951903,179.62383673503834,8.856846990951137,3.169381991739585,286.69052976322786,12.39297005496559,4.434767379012585,0.0006161916069686412,2.3652165545251786e-05,0.0017886415123939514,5.113576424235496e-05,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_A,BFD+NextFit,30,0.0,1.0,392.87221717969135,62.06777261518588,11.331973051812907,22.210667181553298,179.62383673503834,8.856846990951137,3.169381991739585,213.24838044465292,61.30722898659126,21.938510139339204,0.0006043778965249657,2.3836756262438483e-05,0.0008249139878898859,0.0001900304612194771,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_A,CostAwareBFD+CostAwareBestFit,30,0.0,0.0,189.87473911005299,3.394866135841159,0.6198149207702001,1.214837244709592,70.06844354148811,1.9071515681526239,0.6824654238462482,119.80629556856492,2.6466729194132634,0.9470997407297886,0.0007151917632048329,6.668067026158537e-05,0.022765945837212104,0.0015548671112883875,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_A,FFD+BestFit,30,0.0,0.0,467.93561433560586,14.965730202569796,2.732356007161279,5.355417774036106,180.3951547912989,8.324524122530644,2.9788926997052094,287.540459544307,12.294798554865961,4.399637158874909,0.00011698047164827585,5.128424730206099e-06,0.00179974310255299,0.0001123792173879311,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_A,FFD+NextFit,30,0.0,1.0,476.93443405799815,74.77223952572128,13.651480754472308,26.756902278765722,180.3951547912989,8.324524122530644,2.9788926997052094,296.5392792666993,74.796797883122,26.765690374097176,0.00011376939558734496,6.443861790827745e-06,0.0009353221704562505,0.0002562119618224983,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_A,MILP(BFD-warm)+BestFit,30,0.0,0.0,354.9048034762572,13.246027382975567,2.4183826649956135,4.740030023391403,69.22739594136785,1.6440645620088106,0.5883209477832899,285.67740753488937,13.355133533927376,4.779073158083463,0.015295640627543131,0.0015351969511546346,0.001800867977241675,2.0474889629094744e-05,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_A,MILP(BFD-warm)+CostAwareBestFit,30,0.0,0.0,188.8756985095865,3.118818188221114,0.5694156914820323,1.1160547553047833,69.22739594136785,1.6440645620088106,0.5883209477832899,119.64830256821867,2.432827086744269,0.8705759922940169,0.015585954984029133,0.0014483413294435377,0.021657683281227948,0.0013664533159675738,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_A,MILP+BalancedPrice,30,0.0,0.0,188.8756985095865,3.118818188221114,0.5694156914820323,1.1160547553047833,69.22739594136785,1.6440645620088106,0.5883209477832899,119.64830256821867,2.432827086744269,0.8705759922940169,0.01248323917388916,0.001843072320107652,0.012819172100474436,0.0002078627358187964,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_A,MILP+BestFit,30,0.0,0.0,354.9048034762572,13.246027382975567,2.4183826649956135,4.740030023391403,69.22739594136785,1.6440645620088106,0.5883209477832899,285.67740753488937,13.355133533927376,4.779073158083463,0.012345695495605468,0.0016172834821707208,0.0018109542007247606,2.3959053506142786e-05,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_A,MILP+CostAwareBestFit,30,0.0,0.0,188.8756985095865,3.118818188221114,0.5694156914820323,1.1160547553047833,69.22739594136785,1.6440645620088106,0.5883209477832899,119.64830256821867,2.432827086744269,0.8705759922940169,0.01244211196899414,0.0017945364110449875,0.02165132505663981,0.0013888984448838287,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_A,MILP+NextFit,30,0.0,1.0,284.4282510111608,72.15203320932828,13.173098719536988,25.819273490292495,69.22739594136785,1.6440645620088106,0.5883209477832899,215.20085506979294,72.4932975815678,25.941393377528133,0.012830742200215657,0.001733582680724097,0.0008963568989808361,0.00025015288313259024,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_B,BFD+BestFit,30,0.0,0.0,464.7765526282396,17.308928716223576,3.1601635680415296,6.193920593361398,179.69806291744428,9.963451492082541,3.5653753267771138,285.07848971079534,15.132517793850505,5.415101947059618,0.0006484291050583124,3.0404265403116875e-05,0.0018499541329219937,7.482557599061626e-05,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_B,BFD+NextFit,30,0.0,1.0,338.42033994926084,56.83566819918404,10.376725847857374,20.338382661800452,179.69806291744428,9.963451492082541,3.5653753267771138,158.72227703181656,55.05761381222398,19.702114070943875,0.0006537569065888722,5.8546565690558895e-05,0.0006544110520432393,0.0001891271297148025,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_B,CostAwareBFD+CostAwareBestFit,30,0.0,0.0,185.45427269166402,3.0072442111977407,0.5490451634666108,1.0761285203945572,68.38647784714355,1.5346212217039947,0.5491571514308975,117.06779484452046,2.173306040668485,0.7777075786530946,0.0007346000134324034,1.4945797497114008e-05,0.018970729100207487,0.0009998686965432438,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_B,FFD+BestFit,30,0.0,0.0,461.59684023091467,16.044723466951638,2.929352323927302,5.741530554897512,179.43222240689454,9.176779251809412,3.2838682809547786,282.1646178240202,13.253902299449305,4.742848026060277,8.492928463965654e-05,2.0738808377224203e-05,0.0018416499951854348,9.063486555863915e-05,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_B,FFD+NextFit,30,0.0,1.0,522.0673045460672,118.50784673612094,21.636473632912804,42.407488320509096,179.43222240689454,9.176779251809412,3.2838682809547786,342.63508213917265,115.5277807286449,41.34108539541176,8.068882549802462e-05,7.575603386694537e-06,0.0008715319447219372,0.0002674385165722208,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_B,MILP(BFD-warm)+BestFit,30,0.0,0.0,355.9337443802071,13.901736788432057,2.5380982758412203,4.974672620648792,68.28688532395272,1.4907032999901273,0.5334413249819625,287.64685905625436,13.764205807070127,4.92545779102826,0.010204076766967773,0.0016760764760658108,0.0018513541513433059,7.267520223221274e-05,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_B,MILP(BFD-warm)+CostAwareBestFit,30,0.0,0.0,185.3084586356122,2.918796897380915,0.5328969671572061,1.044478055628124,68.28688532395272,1.4907032999901273,0.5334413249819625,117.02157331165944,2.0694338944229917,0.7405374084909415,0.010575294494628906,0.002474707898859714,0.01889330140935878,0.0009900015829154903,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_B,MILP+BalancedPrice,30,0.0,0.0,185.3084586356122,2.918796897380915,0.5328969671572061,1.044478055628124,68.28688532395272,1.4907032999901273,0.5334413249819625,117.02157331165944,2.0694338944229917,0.7405374084909415,0.007376615206400553,0.0018203495388215418,0.012984009638118247,0.00040754705305125476,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_B,MILP+BestFit,30,0.0,0.0,355.9337443802071,13.901736788432057,2.5380982758412203,4.974672620648792,68.28688532395272,1.4907032999901273,0.5334413249819625,287.64685905625436,13.764205807070127,4.92545779102826,0.007200129826863607,0.0017665347336977813,0.001853234701169034,5.264306002878753e-05,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_B,MILP+CostAwareBestFit,30,0.0,0.0,185.3084586356122,2.918796897380915,0.5328969671572061,1.044478055628124,68.28688532395272,1.4907032999901273,0.5334413249819625,117.02157331165944,2.0694338944229917,0.7405374084909415,0.007084711392720541,0.001749388589712872,0.01871781536222746,0.0009540631076872943,0.0,0.0,0.0,0.0,0.0,0.0
horizon_stress,short_B,MILP+NextFit,30,0.0,1.0,240.3025935907053,62.65282041686115,11.438787677878357,22.42002384864158,68.28688532395272,1.4907032999901273,0.5334413249819625,172.01570826675254,62.88442856006107,22.502903758269472,0.007350349426269531,0.0018259916568413768,0.0007170583742360274,0.0002118711121126661,0.0,0.0,0.0,0.0,0.0,0.0
