pipeline,variant,bin_idx,used_mean,used_sem,samples
MILP+CostAwareBestFit,overload,0,73.9077778823785,1.8821208706474226,50
MILP+CostAwareBestFit,overload,1,75.28602692646227,1.9176386841048452,50
MILP+CostAwareBestFit,overload,2,73.63581152828273,2.2432301620025674,50
MILP+CostAwareBestFit,overload,3,72.52111118380053,2.243591504433068,50
MILP+CostAwareBestFit,overload,4,72.58067413249954,2.071870631387648,50
MILP+CostAwareBestFit,overload,5,67.84273131814284,2.0582566527435793,50
MILP+CostAwareBestFit,overload,6,69.72999126467714,2.5626483721208695,50
MILP+CostAwareBestFit,overload,7,70.19278722734356,2.240562728693913,50
MILP+CostAwareBestFit,overload,8,74.31089110668762,2.1527857000153805,50
MILP+CostAwareBestFit,overload,9,74.97715975889895,2.2043012507417394,50
MILP+CostAwareBestFit,overload,10,0.0,0.0,50
